Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
JEE9B00424,Denali_v0100000002.mot 2F1607E1,4.852,53.030,'BG96MAR02A07M1G,'860640052404953,'89460800231121178019,21.06,32.7686900,6.695,30.845,-,PASS,2021.05.12 22:31:18,SST Denali#1(TEST HEAD 4),'5210325006701,71064,2021.05.12 22:23:04,2021.05.12 22:31:18,'00:08:14,'OK,E0022500E3FE6FFD,4117966,'0000000007,3.662,OK,OK,OK,5,172,25.67,64.78,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00B04,Denali_v0100000002.mot 2F1607E1,4.850,52.028,'BG96MAR02A07M1G,'860640052456334,'89460800231121181781,18.51,32.7686066,6.793,24.945,-,PASS,2021.05.12 18:19:59,SST Denali#1(TEST HEAD 4),'5210325005894,36254,2021.05.12 18:14:05,2021.05.12 18:19:59,'00:05:54,'OK,E0022500E4125DFF,4105692,'0000000007,3.681,OK,OK,OK,4,186,25.24,66.71,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001Y4,Denali_v0100000002.mot 2F1607E1,4.851,52.649,'BG96MAR02A07M1G,'860640052474394,'89460800231121181237,34.78,32.7691396,6.876,23.030,-,PASS,2021.05.12 18:14:00,SST Denali#1(TEST HEAD 3),'5210325005896,36254,2021.05.12 18:10:56,2021.05.12 18:14:00,'00:03:04,'OK,E0022500E3FBD9F5,4105975,'0000000007,3.671,OK,OK,OK,3,124,25.26,66.49,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00234,Denali_v0100000002.mot 2F1607E1,4.867,53.683,'BG96MAR02A07M1G,'860640052379759,'89460800231121179371,17.94,32.7685878,6.936,24.169,-,PASS,2021.05.12 15:05:04,SST Denali#1(TEST HEAD 2),'5210325006198,36254,2021.05.12 14:56:31,2021.05.12 15:05:04,'00:08:33,'OK,E0022500E41FA503,4107390,'0000000007,3.684,OK,OK,OK,5,119,25.54,65.15,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001F4,Denali_v0100000002.mot 2F1607E1,4.867,52.508,'BG96MAR02A07M1G,'860640052394584,'89460800231121181120,18.86,32.7686179,7.065,28.516,-,PASS,2021.05.12 10:42:33,SST Denali#1(TEST HEAD 2),'5210325006147,36254,2021.05.12 10:34:26,2021.05.12 10:42:33,'00:08:07,'OK,E0022500E41CBE14,4125367,'0000000007,3.691,OK,OK,OK,5,137,25.07,68.62,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00C04,Denali_v0100000002.mot 2F1607E1,4.849,52.854,'BG96MAR02A07M1G,'860640052440999,'89460800231121175825,28.32,32.7689279,6.877,26.860,-,PASS,2021.05.12 10:45:16,SST Denali#1(TEST HEAD 1),'5210325006090,36254,2021.05.12 10:39:38,2021.05.12 10:45:16,'00:05:38,'OK,E0022500E42385C1,4125119,'0000000007,3.672,OK,OK,OK,3,144,24.76,70.84,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00104,Denali_v0100000002.mot 2F1607E1,4.849,52.714,'BG96MAR02A07M1G,'860640052477454,'89460800231121178175,19.81,32.7686492,6.858,26.860,-,PASS,2021.05.12 11:00:42,SST Denali#1(TEST HEAD 1),'5210325006293,36254,2021.05.12 10:55:04,2021.05.12 11:00:42,'00:05:38,'OK,E0022500E41D15C6,4125232,'0000000007,3.664,OK,OK,OK,4,139,24.95,71.80,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00BF4,Denali_v0100000002.mot 2F1607E1,4.851,54.019,'BG96MAR02A07M1G,'860640052476407,'89460800231121178613,22.77,32.7687461,7.051,26.964,-,PASS,2021.05.12 12:49:37,SST Denali#1(TEST HEAD 3),'5210325006299,36254,2021.05.12 12:40:59,2021.05.12 12:49:37,'00:08:38,'OK,E0022500E4159599,4118475,'0000000007,3.673,OK,OK,OK,4,118,24.81,65.97,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AZ4,Denali_v0100000002.mot 2F1607E1,4.851,54.162,'BG96MAR02A07M1G,'860640052294578,'89460800231121183092,40.81,32.7693374,6.857,29.137,-,PASS,2021.05.12 10:23:50,SST Denali#1(TEST HEAD 3),'5210325006322,36254,2021.05.12 10:16:13,2021.05.12 10:23:50,'00:07:37,'OK,E0022500E404DB17,4125270,'0000000007,3.676,OK,OK,OK,4,117,24.91,69.08,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001G4,Denali_v0100000002.mot 2F1607E1,4.867,53.853,'BG96MAR02A07M1G,'860640052294586,'89460800231121183134,16.01,32.7685246,6.981,24.428,-,PASS,2021.05.12 10:23:46,SST Denali#1(TEST HEAD 2),'5210325006323,36254,2021.05.12 10:16:07,2021.05.12 10:23:46,'00:07:39,'OK,E0022500E404DF91,4125705,'0000000007,3.663,OK,OK,OK,5,123,24.87,68.82,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B002D4,Denali_v0100000002.mot 2F1607E1,4.851,53.200,'BG96MAR02A07M1G,'860640052280577,'89460800231121175890,22.94,32.7687516,6.882,24.945,-,PASS,2021.05.12 22:04:08,SST Denali#1(TEST HEAD 3),'5210325006355,71064,2021.05.12 21:56:10,2021.05.12 22:04:08,'00:07:58,'OK,E0022500E41FB6FD,4116713,'0000000007,3.661,OK,OK,OK,3,117,25.40,67.33,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B002E4,Denali_v0100000002.mot 2F1607E1,4.852,54.111,'BG96MAR02A07M1G,'860640052280619,'89460800231121175882,31.01,32.7690161,7.008,28.050,-,PASS,2021.05.12 22:04:29,SST Denali#1(TEST HEAD 4),'5210325006350,71064,2021.05.12 21:56:05,2021.05.12 22:04:29,'00:08:24,'OK,E0022500E41FAD40,4116864,'0000000007,3.664,OK,OK,OK,4,169,25.77,66.76,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AJ4,Denali_v0100000002.mot 2F1607E1,4.848,52.768,'BG96MAR02A07M1G,'860640052363977,'89460800231121175627,17.07,32.7685593,6.557,28.206,-,PASS,2021.05.12 10:39:01,SST Denali#1(TEST HEAD 1),'5210325006382,36254,2021.05.12 10:33:53,2021.05.12 10:39:01,'00:05:08,'OK,E0022500E40661AC,4125360,'0000000007,3.683,OK,OK,OK,4,145,24.79,69.59,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B002G4,Denali_v0100000002.mot 2F1607E1,4.852,52.455,'BG96MAR02A07M1G,'860640052460005,'89460800231121176856,37.04,32.7692136,6.827,29.241,-,PASS,2021.05.12 20:22:42,SST Denali#1(TEST HEAD 4),'5210325006689,71064,2021.05.12 20:15:37,2021.05.12 20:22:42,'00:07:05,'OK,E0022500E3FDDC5C,4111210,'0000000007,3.681,OK,OK,OK,5,175,25.23,71.07,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B004F4,Denali_v0100000002.mot 2F1607E1,4.853,54.802,'BG96MAR02A07M1G,'860640052367291,'89460800231121185220,29.63,32.7689708,7.041,27.895,-,PASS,2021.05.12 22:19:44,SST Denali#1(TEST HEAD 1),'5210325006666,71064,2021.05.12 22:12:03,2021.05.12 22:19:44,'00:07:41,'OK,E0022500E41FB5BA,4117791,'0000000007,3.681,OK,OK,OK,3,142,25.07,67.58,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B003W4,Denali_v0100000002.mot 2F1607E1,4.844,52.499,'BG96MAR02A07M1G,'860640052384551,'89460800231121179595,22.14,32.7687255,6.655,28.516,-,PASS,2021.05.12 13:37:56,SST Denali#1(TEST HEAD 1),'5210325006606,36254,2021.05.12 13:31:20,2021.05.12 13:37:56,'00:06:36,'OK,E0022500E405683F,4113345,'0000000007,3.697,OK,OK,OK,3,137,24.88,67.89,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B004W4,Denali_v0100000002.mot 2F1607E1,4.852,52.813,'BG96MAR02A07M1G,'860640052459890,'89460800231121179447,17.23,32.7685646,6.841,24.686,-,PASS,2021.05.12 14:01:21,SST Denali#1(TEST HEAD 3),'5210325006482,36254,2021.05.12 13:54:17,2021.05.12 14:01:21,'00:07:04,'OK,E0022500E40920AC,4111497,'0000000007,3.695,OK,OK,OK,5,114,25.15,67.61,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00384,Denali_v0100000002.mot 2F1607E1,4.843,52.726,'BG96MAR02A07M1G,'860640052465533,'89460800231121179694,19.82,32.7686493,6.853,28.465,-,PASS,2021.05.12 14:00:15,SST Denali#1(TEST HEAD 1),'5210325006564,36254,2021.05.12 13:53:39,2021.05.12 14:00:15,'00:06:36,'OK,E0022500E410EE7D,4111523,'0000000007,3.673,OK,OK,OK,3,140,24.95,67.42,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B002R4,Denali_v0100000002.mot 2F1607E1,4.851,52.823,'BG96MAR02A07M1G,'860640052459858,'89460800231121185188,23.77,32.7687789,6.721,28.206,-,PASS,2021.05.12 18:50:55,SST Denali#1(TEST HEAD 3),'5210325006578,36254,2021.05.12 18:45:17,2021.05.12 18:50:55,'00:05:38,'OK,E0022500E3FE4600,4105936,'0000000007,3.679,OK,OK,OK,4,122,25.14,68.66,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B001Z4,Denali_v0100000002.mot 2F1607E1,4.846,53.115,'BG96MAR02A07M1G,'860640052379726,'89460800231121177417,34.61,32.7691342,6.713,23.134,-,PASS,2021.05.12 17:03:52,SST Denali#1(TEST HEAD 1),'5210325006362,36254,2021.05.12 16:59:04,2021.05.12 17:03:52,'00:04:48,'OK,E0022500E423310B,4106040,'0000000007,3.655,OK,OK,OK,4,143,25.27,64.05,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00104,Denali_v0100000002.mot 2F1607E1,4.866,53.812,'BG96MAR02A07M1G,'860640052293802,'89460800231121176146,17.43,32.7685711,6.847,24.945,-,PASS,2021.05.12 22:48:31,SST Denali#1(TEST HEAD 2),'5210325006806,71064,2021.05.12 22:41:25,2021.05.12 22:48:31,'00:07:06,'OK,E0022500E3FE5F80,4118814,'0000000007,3.671,OK,OK,OK,3,119,25.32,69.66,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00114,Denali_v0100000002.mot 2F1607E1,4.866,51.971,'BG96MAR02A07M1G,'860640052440775,'89460800231121180999,21.95,32.7687192,6.774,29.914,-,PASS,2021.05.12 14:13:32,SST Denali#1(TEST HEAD 2),'5210325006116,36254,2021.05.12 14:05:54,2021.05.12 14:13:32,'00:07:38,'OK,E0022500E409A561,4111236,'0000000007,3.668,OK,OK,OK,6,128,25.41,65.62,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B000Y4,Denali_v0100000002.mot 2F1607E1,4.852,53.636,'BG96MAR02A07M1G,'860640052460401,'89460800231121182631,11.62,32.7683808,6.823,30.328,-,PASS,2021.05.12 22:21:47,SST Denali#1(TEST HEAD 4),'5210325006060,71064,2021.05.12 22:14:15,2021.05.12 22:21:47,'00:07:32,'OK,E0022500E4067115,4117632,'0000000007,3.684,OK,OK,OK,5,177,25.64,64.59,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B000W4,Denali_v0100000002.mot 2F1607E1,4.864,52.813,'BG96MAR02A07M1G,'860640052343383,'89460800231121182649,17.73,32.7685809,6.847,26.498,-,PASS,2021.05.12 14:05:28,SST Denali#1(TEST HEAD 2),'5210325006543,36254,2021.05.12 13:57:49,2021.05.12 14:05:28,'00:07:39,'OK,E0022500E3FB305B,4111356,'0000000007,3.675,OK,OK,OK,5,120,25.31,66.97,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00014,Denali_v0100000002.mot 2F1607E1,4.851,51.280,'BG96MAR02A07M1G,'860640052366061,'89460800231121177060,12.64,32.7684143,5.248,33.485,-,PASS,2021.05.12 13:38:10,SST Denali#1(TEST HEAD 3),'5210325006665,36254,2021.05.12 13:31:26,2021.05.12 13:38:10,'00:06:44,'OK,E0022500E41F4FEA,4112947,'0000000007,3.668,OK,OK,OK,4,114,25.03,66.18,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B001R4,Denali_v0100000002.mot 2F1607E1,4.843,53.941,'BG96MAR02A07M1G,'860640052460583,'89460800231121182169,27.26,32.7688932,6.921,25.101,-,PASS,2021.05.12 16:10:54,SST Denali#1(TEST HEAD 1),'5210325006411,36254,2021.05.12 16:03:58,2021.05.12 16:10:54,'00:06:56,'OK,E0022500E415A225,4104710,'0000000007,3.696,OK,OK,OK,4,137,25.66,64.73,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B009G4,Denali_v0100000002.mot 2F1607E1,4.852,52.146,'BG96MAR02A07M1G,'860640052403534,'89460800231121183324,37.68,32.7692348,6.800,30.069,-,PASS,2021.05.13 00:14:19,SST Denali#1(TEST HEAD 4),'5210325006767,71064,2021.05.13 00:06:42,2021.05.13 00:14:19,'00:07:37,'OK,E0022500E3FDF5A1,4118275,'0000000007,3.673,OK,OK,OK,2,184,25.46,69.19,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B007P4,Denali_v0100000002.mot 2F1607E1,4.851,52.551,'BG96MAR02A07M1G,'860640052417633,'89460800231121183761,22.97,32.7687526,6.817,24.324,-,PASS,2021.05.12 09:55:04,SST Denali#1(TEST HEAD 3),'5210325006730,36254,2021.05.12 09:47:11,2021.05.12 09:55:04,'00:07:53,'OK,E0022500E3F7AA1F,4125258,'0000000007,3.675,OK,OK,OK,4,113,24.48,73.99,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006M4,Denali_v0100000002.mot 2F1607E1,4.850,52.015,'BG96MAR02A07M1G,'860640052467133,'89460800231121177896,13.17,32.7684314,6.849,30.535,-,PASS,2021.05.12 10:04:44,SST Denali#1(TEST HEAD 1),'5210325006708,36254,2021.05.12 09:58:06,2021.05.12 10:04:44,'00:06:38,'OK,E0022500E404ECAB,4126021,'0000000007,3.681,OK,OK,OK,3,127,24.66,71.72,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006H4,Denali_v0100000002.mot 2F1607E1,4.866,53.612,'BG96MAR02A07M1G,'860640052366483,'89460800231121185246,28.40,32.7689306,6.647,23.652,-,PASS,2021.05.12 15:46:02,SST Denali#1(TEST HEAD 2),'5210325006647,36254,2021.05.12 15:38:38,2021.05.12 15:46:02,'00:07:24,'OK,E0022500E41FAC3A,4104818,'0000000007,3.673,OK,OK,OK,4,115,25.82,63.20,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00BK4,Denali_v0100000002.mot 2F1607E1,4.851,51.787,'BG96MAR02A07M1G,'860640052440684,'89460800231121181484,17.39,32.7685697,6.836,32.967,-,PASS,2021.05.13 00:12:04,SST Denali#1(TEST HEAD 3),'5210325006595,71064,2021.05.13 00:04:48,2021.05.13 00:12:04,'00:07:16,'OK,E0022500E4099F62,4117867,'0000000007,3.672,OK,OK,OK,2,118,25.17,69.29,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006V4,Denali_v0100000002.mot 2F1607E1,4.867,51.866,'BG96MAR02A07M1G,'860640052391028,'89460800231121179603,20.03,32.7686564,6.548,30.638,-,PASS,2021.05.12 10:15:25,SST Denali#1(TEST HEAD 2),'5210325006567,36254,2021.05.12 10:07:39,2021.05.12 10:15:25,'00:07:46,'OK,E0022500E4056106,4126112,'0000000007,3.672,OK,OK,OK,4,129,24.72,71.23,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006J4,Denali_v0100000002.mot 2F1607E1,4.849,52.930,'BG96MAR02A07M1G,'860640052394477,'89460800231121179587,31.40,32.7690289,6.533,30.379,-,PASS,2021.05.12 09:55:03,SST Denali#1(TEST HEAD 1),'5210325006571,36254,2021.05.12 09:47:11,2021.05.12 09:55:03,'00:07:52,'OK,E0022500E3FE045F,4126120,'0000000007,3.662,OK,OK,OK,4,131,24.66,73.68,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B004B4,Denali_v0100000002.mot 2F1607E1,4.851,54.760,'BG96MAR02A07M1G,'860640052459825,'89460800231121184587,20.18,32.7686614,7.151,28.309,-,PASS,2021.05.12 21:47:31,SST Denali#1(TEST HEAD 3),'5210325006495,71064,2021.05.12 21:39:19,2021.05.12 21:47:31,'00:08:12,'OK,E0022500E411F358,4115242,'0000000007,3.665,OK,OK,OK,4,114,25.48,69.96,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00A14,Denali_v0100000002.mot 2F1607E1,4.852,52.193,'BG96MAR02A07M1G,'860640052392471,'89460800231121180221,31.25,32.7690240,7.022,26.601,-,PASS,2021.05.12 20:37:42,SST Denali#1(TEST HEAD 4),'5210325006498,71064,2021.05.12 20:30:13,2021.05.12 20:37:42,'00:07:29,'OK,E0022500E3FC302D,4110996,'0000000007,3.687,OK,OK,OK,4,167,25.50,67.67,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00B84,Denali_v0100000002.mot 2F1607E1,4.851,53.296,'BG96MAR02A07M1G,'860640052459676,'89460800231121184603,33.96,32.7691127,6.871,29.500,-,PASS,2021.05.12 21:13:33,SST Denali#1(TEST HEAD 3),'5210325006499,71064,2021.05.12 21:05:53,2021.05.12 21:13:33,'00:07:40,'OK,E0022500E411F165,4113223,'0000000007,3.671,OK,OK,OK,4,121,25.35,67.48,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00A24,Denali_v0100000002.mot 2F1607E1,4.851,53.212,'BG96MAR02A07M1G,'860640052459643,'89460800231121184561,17.15,32.7685621,6.823,29.655,-,PASS,2021.05.12 21:24:53,SST Denali#1(TEST HEAD 3),'5210325006500,71064,2021.05.12 21:16:52,2021.05.12 21:24:53,'00:08:01,'OK,E0022500E411F5E3,4112899,'0000000007,3.685,OK,OK,OK,3,113,25.23,68.75,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B004E4,Denali_v0100000002.mot 2F1607E1,4.843,53.400,'BG96MAR02A07M1G,'860640052459718,'89460800231121179454,13.95,32.7684571,6.934,25.515,-,PASS,2021.05.12 16:25:34,SST Denali#1(TEST HEAD 1),'5210325006487,36254,2021.05.12 16:18:29,2021.05.12 16:25:34,'00:07:05,'OK,E0022500E411FCDA,4103971,'0000000007,3.677,OK,OK,OK,4,148,25.78,65.98,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B009W4,Denali_v0100000002.mot 2F1607E1,4.866,51.824,'BG96MAR02A07M1G,'860640052361989,'89460800231121182292,32.50,32.7690650,6.540,29.396,-,PASS,2021.05.12 20:52:30,SST Denali#1(TEST HEAD 2),'5210325006448,71064,2021.05.12 20:47:02,2021.05.12 20:52:30,'00:05:28,'OK,E0022500E4126200,4112792,'0000000007,3.670,OK,OK,OK,4,125,25.14,68.11,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00494,Denali_v0100000002.mot 2F1607E1,4.849,53.570,'BG96MAR02A07M1G,'860640052475029,'89460800231121181526,34.57,32.7691327,5.547,25.359,-,PASS,2021.05.12 19:16:56,SST Denali#1(TEST HEAD 4),'5210325006438,36254,2021.05.12 19:11:30,2021.05.12 19:16:56,'00:05:26,'OK,E0022500E41541F5,4106448,'0000000007,3.673,OK,OK,OK,5,180,25.59,66.88,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00564,Denali_v0100000002.mot 2F1607E1,4.851,63.374,'BG96MAR02A07M1G,'860640052474675,'89460800231121177219,16.26,32.7685327,6.942,25.722,-,PASS,2021.05.12 09:55:32,SST Denali#1(TEST HEAD 4),'5210325006372,36254,2021.05.12 09:47:11,2021.05.12 09:55:32,'00:08:21,'OK,E0022500E3FBD0CC,4126890,'0000000007,3.687,OK,OK,OK,5,185,24.53,73.53,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B008V4,Denali_v0100000002.mot 2F1607E1,4.866,53.951,'BG96MAR02A07M1G,'860640052474725,'89460800231121177300,18.95,32.7686208,7.010,26.964,-,PASS,2021.05.12 21:13:23,SST Denali#1(TEST HEAD 2),'5210325006373,71064,2021.05.12 21:05:42,2021.05.12 21:13:23,'00:07:41,'OK,E0022500E3FBD530,4113262,'0000000007,3.679,OK,OK,OK,5,117,25.11,68.05,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00374,Denali_v0100000002.mot 2F1607E1,4.852,63.309,'BG96MAR02A07M1G,'860640052462407,'89460800231121175858,21.57,32.7687068,7.093,26.032,-,PASS,2021.05.12 22:43:54,SST Denali#1(TEST HEAD 1),'5210325005906,71064,2021.05.12 22:38:28,2021.05.12 22:43:54,'00:05:26,'OK,E0022500E3FC35D1,4117526,'0000000007,3.669,OK,OK,OK,2,142,25.20,69.99,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B000V4,Denali_v0100000002.mot 2F1607E1,4.851,52.245,'BG96MAR02A07M1G,'860640052440536,'89460800231121170537,20.10,32.7686585,6.734,23.858,-,PASS,2021.05.12 14:03:53,SST Denali#1(TEST HEAD 4),'5210325006118,36254,2021.05.12 13:56:40,2021.05.12 14:03:53,'00:07:13,'OK,E0022500E40974F1,4112170,'0000000007,3.659,OK,OK,OK,5,173,25.75,64.67,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00154,Denali_v0100000002.mot 2F1607E1,4.852,53.595,'BG96MAR02A07M1G,'860640052466572,'89460800231121177912,15.40,32.7685045,6.944,32.139,-,PASS,2021.05.12 13:56:29,SST Denali#1(TEST HEAD 4),'5210325006706,36254,2021.05.12 13:49:10,2021.05.12 13:56:29,'00:07:19,'OK,E0022500E405039D,4112340,'0000000007,3.674,OK,OK,OK,5,173,25.72,63.91,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00574,Denali_v0100000002.mot 2F1607E1,4.845,53.016,'BG96MAR02A07M1G,'860640052294925,'89460800231121178589,8.49,32.7682781,6.998,34.074,-,PASS,2021.05.12 22:47:16,SST Denali#1(TEST HEAD 3),'5210325006285,71064,2021.05.12 22:40:15,2021.05.12 22:47:16,'00:07:01,'OK,E0022500E3FC1D56,4119034,'0000000007,3.681,OK,OK,OK,4,347,24.92,70.40,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00334,Denali_v0100000002.mot 2F1607E1,4.843,52.235,'BG96MAR02A07M1G,'860640052462274,'89460800231121181740,17.00,32.7685569,6.914,22.202,-,PASS,2021.05.12 16:03:30,SST Denali#1(TEST HEAD 1),'5210325006392,36254,2021.05.12 15:55:08,2021.05.12 16:03:30,'00:08:22,'OK,E0022500E3FC386E,4105088,'0000000007,3.667,OK,OK,OK,5,145,25.63,63.77,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AB4,Denali_v0100000002.mot 2F1607E1,4.850,62.534,'BG96MAR02A07M1G,'860640052398759,'89460800231121180130,21.08,32.7686907,5.485,27.792,-,PASS,2021.05.12 10:52:06,SST Denali#1(TEST HEAD 4),'5210325006015,36254,2021.05.12 10:44:29,2021.05.12 10:52:06,'00:07:37,'OK,E0022500E409BD9B,4124782,'0000000007,3.676,OK,OK,OK,5,180,25.47,68.36,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
